,sra_at_63,cf_working_hours_below_63,cf_consumption_below_63,cf_savings_below_63,cf_sra_at_63,cf_ret_age,cf_ret_age_excl_disabled,cf_private_wealth_at_ret,cf_private_wealth_at_ret_excl_disability,cf_pension_wealth_at_ret,cf_pension_wealth_at_ret_excl_disability,cf_pensions,cf_pensions_excl_disability,cf_share_below_SRA,cf_share_very_long_insured,cf_share_disability_pensions,cf_pensions_share_below_63,cf_share_rejected_disability_pensions,cf_lifecycle_working_hours,cf_lifecycle_avg_wealth,base_working_hours_below_63,base_consumption_below_63,base_savings_below_63,base_sra_at_63,base_ret_age,base_ret_age_excl_disabled,base_private_wealth_at_ret,base_private_wealth_at_ret_excl_disability,base_pension_wealth_at_ret,base_pension_wealth_at_ret_excl_disability,base_pensions,base_pensions_excl_disability,base_share_below_SRA,base_share_very_long_insured,base_share_disability_pensions,base_pensions_share_below_63,base_share_rejected_disability_pensions,base_lifecycle_working_hours,base_lifecycle_avg_wealth,cv
0,67,1379.418942059901,48.311392396342896,7.0452753236093555,67.0,65.20025176177043,66.41742964563635,345.841188046374,348.8584554571631,216.6838808607211,210.9099368956318,13.651894498782166,13.798188736506638,57.82990345385679,9.29720252211345,14.19756555359491,10.018769739134344,63.53981039275786,874.348066335307,219.66852788796916,1379.418942059901,48.311392396342896,7.0452753236093555,67.0,65.20025176177043,66.41742964563635,345.841188046374,348.8584554571631,216.6838808607211,210.9099368956318,13.651894498782166,13.798188736506638,57.82990345385679,9.29720252211345,14.19756555359491,10.018769739134344,63.53981039275786,874.348066335307,219.66852788796916,0.0
1,68,1377.368253456162,48.32896833662011,7.020718458920485,68.0,65.46594211059804,66.76818737630315,344.7486338774753,347.88921878089246,210.62875494026673,204.06998527188037,13.406741899709694,13.538624423742384,65.76078387205766,11.881968690167811,16.086270976461314,10.657731726545784,67.84485230857472,878.2877665273279,220.02767699516022,1379.418942059901,48.311392396342896,7.0452753236093555,67.0,65.20025176177043,66.41742964563635,345.841188046374,348.8584554571631,216.6838808607211,210.9099368956318,13.651894498782166,13.798188736506638,57.82990345385679,9.29720252211345,14.19756555359491,10.018769739134344,63.53981039275786,874.348066335307,219.66852788796916,-0.13071823089772372
2,69,1374.9666551446794,48.349377321849396,6.990874014316432,69.0,65.75445748032385,67.13796258641725,342.97391102666654,346.11891926203646,204.94766326348358,197.63856312283767,13.207775007566873,13.327602866188887,72.78763310335482,14.13069253266184,17.94848631985456,11.146241488725032,71.11159138390606,882.7695628000977,220.25552796245424,1379.418942059901,48.311392396342896,7.0452753236093555,67.0,65.20025176177043,66.41742964563635,345.841188046374,348.8584554571631,216.6838808607211,210.9099368956318,13.651894498782166,13.798188736506638,57.82990345385679,9.29720252211345,14.19756555359491,10.018769739134344,63.53981039275786,874.348066335307,219.66852788796916,-0.25136805393005474
3,70,1372.4737653564919,48.36803192008261,6.956563339602372,70.0,66.0522120186156,67.52178536197907,340.7886331846424,343.86641983433043,199.52047123046358,191.4418380003193,13.042293666008174,13.152449665135892,78.74378630552692,16.02935015229921,19.84871989401334,11.613239273946078,74.19518194313824,887.5250804822273,220.34098590204832,1379.418942059901,48.311392396342896,7.0452753236093555,67.0,65.20025176177043,66.41742964563635,345.841188046374,348.8584554571631,216.6838808607211,210.9099368956318,13.651894498782166,13.798188736506638,57.82990345385679,9.29720252211345,14.19756555359491,10.018769739134344,63.53981039275786,874.348066335307,219.66852788796916,-0.37536426678779833
