,sra_at_63,cf_below_sixty_savings,cf_ret_age,cf_sra_at_ret,cf_working_hours,base_below_sixty_savings,base_ret_age,base_sra_at_ret,base_working_hours,cv
0,67.0,,,,,,,,,
1,67.25,0.520172547701101,65.68197050118631,67.24750507545923,834.5943147501158,0.5234429987360822,64.97017072702859,67.0,820.5721319771714,0.0007857709401717875
2,67.5,0.5176475138163057,65.70403642327369,67.49322571169805,835.3166323881736,0.5234429987360822,64.97017072702859,67.0,820.5721319771714,0.0005672822390126659
3,67.75,0.5151048695080714,65.72218548722847,67.73869786692136,835.7857019237524,0.5234429987360822,64.97017072702859,67.0,820.5721319771714,0.00034063471212267163
4,68.0,0.5122790727400035,65.74198686532053,67.98469050186237,836.3829136556188,0.5234429987360822,64.97017072702859,67.0,820.5721319771714,8.083711288359711e-05
5,68.25,0.5096801966721327,66.44617851148575,68.22975901199929,850.3307277353229,0.5234429987360822,64.97017072702859,67.0,820.5721319771714,0.00042967216906347327
6,68.5,0.5071001694264968,66.46482298666132,68.47534725704543,850.7980464451024,0.5234429987360822,64.97017072702859,67.0,820.5721319771714,0.00022080823083880745
7,68.75,0.504500244339699,66.48261327713382,68.72170580560991,851.257430134724,0.5234429987360822,64.97017072702859,67.0,820.5721319771714,2.5688719308231832e-05
8,69.0,0.5018246494512516,66.49893299189074,68.9678956089478,851.7013539507661,0.5234429987360822,64.97017072702859,67.0,820.5721319771714,-0.00019904623841637928
9,69.25,0.49955020943994793,67.20150329489292,69.2114973743822,865.4105188193378,0.5234429987360822,64.97017072702859,67.0,820.5721319771714,-0.0002782439633444115
10,69.5,0.497093602228725,67.21780903072921,69.45715812791387,865.8413018669936,0.5234429987360822,64.97017072702859,67.0,820.5721319771714,-0.00046609723811909725
11,69.75,0.4946378946126622,67.23483012837036,69.7032208588957,866.2055742960321,0.5234429987360822,64.97017072702859,67.0,820.5721319771714,-0.0006463352640353481
12,70.0,0.49231951202562213,67.25329413888244,69.94931796498285,866.6242179184932,0.5234429987360822,64.97017072702859,67.0,820.5721319771714,-0.0008516347337951701
