,sra_at_63,cf_below_sixty_savings,cf_ret_age,cf_sra_at_ret,cf_working_hours,base_below_sixty_savings,base_ret_age,base_sra_at_ret,base_working_hours,cv
0,67.0,,,,,,,,,
1,67.25,0.5831677299378114,65.10074296596304,67.25,951.4127918558383,0.6142068574683411,64.37062607876982,67.0,934.48808903421,-0.0018986195955713497
2,67.5,0.5857565402532421,65.13169144731536,67.5,951.9312930845686,0.6142068574683411,64.37062607876982,67.0,934.48808903421,-0.002258197782772923
3,67.75,0.5881027775325022,65.16117383923037,67.75,952.4067825461699,0.6142068574683411,64.37062607876982,67.0,934.48808903421,-0.002638149649614678
4,68.0,0.59037412715254,65.19119394921664,68.0,952.9596122932827,0.6142068574683411,64.37062607876982,67.0,934.48808903421,-0.003019837939291213
5,68.25,0.5631525874495713,65.90338150850232,68.25,968.7564854463947,0.6142068574683411,64.37062607876982,67.0,934.48808903421,-0.004915161770246559
6,68.5,0.5656022356737174,65.93388245770258,68.5,969.3255239289884,0.6142068574683411,64.37062607876982,67.0,934.48808903421,-0.00521761785610298
7,68.75,0.5679452768733696,65.96184951754141,68.75,969.8360974800123,0.6142068574683411,64.37062607876982,67.0,934.48808903421,-0.005555717912887178
8,69.0,0.5700714230760351,65.98979220851861,69.0,970.2582619346647,0.6142068574683411,64.37062607876982,67.0,934.48808903421,-0.005855538717537412
9,69.25,0.5467336679738697,66.68455003599712,69.25,984.7580644012236,0.6142068574683411,64.37062607876982,67.0,934.48808903421,-0.00784911962392158
10,69.5,0.5490288519008935,66.71049972574266,69.5,985.1053721058887,0.6142068574683411,64.37062607876982,67.0,934.48808903421,-0.008071299262022
11,69.75,0.5511981928163,66.73831369938348,69.75,985.5059241450349,0.6142068574683411,64.37062607876982,67.0,934.48808903421,-0.008341605475671972
12,70.0,0.5531897308214195,66.76299654200447,70.0,985.7959297849009,0.6142068574683411,64.37062607876982,67.0,934.48808903421,-0.008603456151594736
