,sra_at_63,cf_below_sixty_savings,cf_ret_age,cf_sra_at_ret,cf_working_hours,base_below_sixty_savings,base_ret_age,base_sra_at_ret,base_working_hours,cv
0,67.0,,,,,,,,,
1,67.25,0.5864438708105841,65.09453403815708,67.24726299406981,950.7246855116504,0.5905361403424492,64.40156159932924,67.0,935.3293623250793,-0.0019288358204071659
2,67.5,0.5832801498783321,65.13241149252126,67.49260868395567,951.6771479096665,0.5905361403424492,64.40156159932924,67.0,935.3293623250793,-0.002312994801598289
3,67.75,0.5801301474098223,65.16913034095813,67.73768612429866,952.5251022930184,0.5905361403424492,64.40156159932924,67.0,935.3293623250793,-0.002703271362703775
4,68.0,0.57668832322515,65.20606454056102,67.98324947929346,953.3636155967363,0.5905361403424492,64.40156159932924,67.0,935.3293623250793,-0.003083329910537356
5,68.25,0.5735204060484309,65.8908313908314,68.22780691530691,968.2276479418605,0.5905361403424492,64.40156159932924,67.0,935.3293623250793,-0.005073164776753089
6,68.5,0.5705170240815811,65.92935675118991,68.4729033874245,969.0909886079196,0.5905361403424492,64.40156159932924,67.0,935.3293623250793,-0.005364065126693935
7,68.75,0.5674456704317618,65.96253521912573,68.7188328172511,969.791404979662,0.5905361403424492,64.40156159932924,67.0,935.3293623250793,-0.005694732403447498
8,69.0,0.5644037860542963,65.99709090909091,68.96454545454546,970.4813171112692,0.5905361403424492,64.40156159932924,67.0,935.3293623250793,-0.0060010594949750085
9,69.25,0.5618580796829591,66.67056384265392,69.20738783620342,984.430367384655,0.5905361403424492,64.40156159932924,67.0,935.3293623250793,-0.008105070983110987
10,69.5,0.5590709038092954,66.70271440947155,69.4524256425065,984.9742040986376,0.5905361403424492,64.40156159932924,67.0,935.3293623250793,-0.00829903000833092
11,69.75,0.5563545144632678,66.73399357136653,69.69797729707815,985.4489955656928,0.5905361403424492,64.40156159932924,67.0,935.3293623250793,-0.00853430298634536
12,70.0,0.5538060557506764,66.76382873586606,69.94345696596227,985.9248148044563,0.5905361403424492,64.40156159932924,67.0,935.3293623250793,-0.008791764400404528
