,sra_at_63,cf_below_sixty_savings,cf_ret_age,cf_sra_at_ret,cf_working_hours,base_below_sixty_savings,base_ret_age,base_sra_at_ret,base_working_hours,cv
0,67.0,,,,,,,,,
1,67.25,3.608545314909533,65.46098988175058,67.25,866.5772207900252,3.610006934152576,64.84844871087282,67.0,858.225307445792,-0.004259108441220143
2,67.5,3.6352665611362327,65.47792076198196,67.5,867.5539128600414,3.610006934152576,64.84844871087282,67.0,858.225307445792,-0.004764559865591719
3,67.75,3.6615736102835297,65.49652252797097,67.75,869.0146627640916,3.610006934152576,64.84844871087282,67.0,858.225307445792,-0.005424783948131509
4,68.0,3.693303709142879,65.51031301615437,68.0,869.7527357233231,3.610006934152576,64.84844871087282,67.0,858.225307445792,-0.005850896802742147
5,68.25,3.6850777576092617,66.10875673875486,68.25,877.6662579585725,3.610006934152576,64.84844871087282,67.0,858.225307445792,-0.010092793526147024
6,68.5,3.710245642287298,66.12533687134624,68.5,878.6181562566084,3.610006934152576,64.84844871087282,67.0,858.225307445792,-0.010617274258136763
7,68.75,3.731741588000875,66.14379865716522,68.75,879.9465474667185,3.610006934152576,64.84844871087282,67.0,858.225307445792,-0.011389623486653849
8,69.0,3.7601960848768807,66.15583333333333,69.0,880.6911829405294,3.610006934152576,64.84844871087282,67.0,858.225307445792,-0.011774111128073833
9,69.25,3.7469374135720246,66.74087544529533,69.25,887.9829593908294,3.610006934152576,64.84844871087282,67.0,858.225307445792,-0.01584364263518012
10,69.5,3.7691526296609688,66.75542982102291,69.5,888.9851981397132,3.610006934152576,64.84844871087282,67.0,858.225307445792,-0.01637045649481379
11,69.75,3.7870237933990696,66.77258297562673,69.75,890.3329192121566,3.610006934152576,64.84844871087282,67.0,858.225307445792,-0.017126679206418534
12,70.0,3.813462099603382,66.78370520194677,70.0,891.1819255873727,3.610006934152576,64.84844871087282,67.0,858.225307445792,-0.017493092218941717
