,sra_at_63,cf_below_sixty_savings,cf_ret_age,cf_sra_at_ret,cf_working_hours,base_below_sixty_savings,base_ret_age,base_sra_at_ret,base_working_hours,cv
0,67.0,,,,,,,,,
1,67.25,0.5346178970962373,65.45282718727404,67.24775849602314,923.1702410704547,0.5436510529868998,64.86496023138106,67.0,909.9590582795277,-0.0033355848686594564
2,67.5,0.528391413523372,65.51381778741866,67.49381055676066,925.8178541374533,0.5436510529868998,64.86496023138106,67.0,909.9590582795277,-0.0038331643888211285
3,67.75,0.5228038269528478,65.57025307302965,67.739636659436,927.8510868264669,0.5436510529868998,64.86496023138106,67.0,909.9590582795277,-0.004389253505356564
4,68.0,0.5170634037241381,65.62587129428778,67.98622921185827,930.155882514417,0.5436510529868998,64.86496023138106,67.0,909.9590582795277,-0.004952988905320439
5,68.25,0.5119599259113045,66.21553145336226,68.23208966015908,944.6151888587269,0.5436510529868998,64.86496023138106,67.0,909.9590582795277,-0.009521914073733874
6,68.5,0.5070228641462619,66.27694143167028,68.4782140274765,946.9469303317074,0.5436510529868998,64.86496023138106,67.0,909.9590582795277,-0.010145301235183705
7,68.75,0.5018667808370111,66.3439985538684,68.72498373101952,949.4217073666739,0.5436510529868998,64.86496023138106,67.0,909.9590582795277,-0.0108570809097382
8,69.0,0.4966916822023125,66.40052783803326,68.9717859725235,951.6858890489415,0.5436510529868998,64.86496023138106,67.0,909.9590582795277,-0.01148451740905021
9,69.25,0.4924253830933488,66.99203181489516,69.2168582791034,966.8711273993086,0.5436510529868998,64.86496023138106,67.0,909.9590582795277,-0.0160602521629947
10,69.5,0.4877593904497717,67.05145336225597,69.4630730296457,969.0929613875719,0.5436510529868998,64.86496023138106,67.0,909.9590582795277,-0.016687108021821464
11,69.75,0.483187229814886,67.10308026030368,69.70985177151121,970.9243596280522,0.5436510529868998,64.86496023138106,67.0,909.9590582795277,-0.017261991806747114
12,70.0,0.47905888933936747,67.14769342010123,69.95641540130151,972.4494821430587,0.5436510529868998,64.86496023138106,67.0,909.9590582795277,-0.017772273462538346
