,sra_at_63,cf_below_sixty_savings,cf_ret_age,cf_sra_at_ret,cf_working_hours,base_below_sixty_savings,base_ret_age,base_sra_at_ret,base_working_hours,cv
0,67.0,,,,,,,,,
1,67.25,0.5881738763817564,64.55242656976904,67.25,929.5657091876036,0.6192056134825412,63.69934310257706,67.0,910.7589859393343,-0.002324312074449875
2,67.5,0.5902428344019429,64.54767483529508,67.5,929.2651831397774,0.6192056134825412,63.69934310257706,67.0,910.7589859393343,-0.0025140086392789395
3,67.75,0.5922113310888694,64.5447022151113,67.75,928.9994407120511,0.6192056134825412,63.69934310257706,67.0,910.7589859393343,-0.002670945452911986
4,68.0,0.5941545954900262,64.54171614791903,68.0,928.7263465930894,0.6192056134825412,63.69934310257706,67.0,910.7589859393343,-0.0028150149555121544
5,68.25,0.5665243265490986,65.36584176870358,68.25,946.0618193485863,0.6192056134825412,63.69934310257706,67.0,910.7589859393343,-0.005093659370122486
6,68.5,0.5683358718926927,65.36355805673595,68.5,945.8164699406545,0.6192056134825412,63.69934310257706,67.0,910.7589859393343,-0.005209560439755209
7,68.75,0.5700692805059361,65.36036916707398,68.75,945.5381872740139,0.6192056134825412,63.69934310257706,67.0,910.7589859393343,-0.005369834444012361
8,69.0,0.5717795092244039,65.35646814883079,69.0,945.2199324244335,0.6192056134825412,63.69934310257706,67.0,910.7589859393343,-0.005483244056030023
9,69.25,0.5474472339279848,66.15562884125319,69.25,961.3300030931998,0.6192056134825412,63.69934310257706,67.0,910.7589859393343,-0.00785125885721428
10,69.5,0.549018126025373,66.15314639125735,69.5,961.0282646191853,0.6192056134825412,63.69934310257706,67.0,910.7589859393343,-0.007967384432198568
11,69.75,0.5505434053799676,66.1525785596151,69.75,960.7578846924265,0.6192056134825412,63.69934310257706,67.0,910.7589859393343,-0.008071111093079718
12,70.0,0.5520443866796647,66.15076376126058,70.0,960.4991554577125,0.6192056134825412,63.69934310257706,67.0,910.7589859393343,-0.008164199104150692
