,working_hours_35_base,savings_35_base,consumption_35_base,income_35_base,assets_35_base,savings_rate_35_base,employment_rate_35_base,retirement_rate_35_base,working_hours_35_cf,savings_35_cf,consumption_35_cf,income_35_cf,assets_35_cf,savings_rate_35_cf,employment_rate_35_cf,retirement_rate_35_cf,savings_rate_diff_35,employment_rate_diff_35,retirement_rate_diff_35,working_hours_45_base,savings_45_base,consumption_45_base,income_45_base,assets_45_base,savings_rate_45_base,employment_rate_45_base,retirement_rate_45_base,working_hours_45_cf,savings_45_cf,consumption_45_cf,income_45_cf,assets_45_cf,savings_rate_45_cf,employment_rate_45_cf,retirement_rate_45_cf,savings_rate_diff_45,employment_rate_diff_45,retirement_rate_diff_45,working_hours_55_base,savings_55_base,consumption_55_base,income_55_base,assets_55_base,savings_rate_55_base,employment_rate_55_base,retirement_rate_55_base,working_hours_55_cf,savings_55_cf,consumption_55_cf,income_55_cf,assets_55_cf,savings_rate_55_cf,employment_rate_55_cf,retirement_rate_55_cf,savings_rate_diff_55,employment_rate_diff_55,retirement_rate_diff_55
30,1367.475770491425,0.17642402066772955,3.625352193065645,3.8017762137333744,6.496712266578594,0.04640568269916123,0.7383080260303687,0.0,1367.475770491425,0.17642402066772955,3.625352193065645,3.8017762137333744,6.496712266578594,0.04640568269916123,0.7383080260303687,0.0,0.0,0.0,0.0,1367.475770491425,0.17642402066772955,3.625352193065645,3.8017762137333744,6.496712266578594,0.04640568269916123,0.7383080260303687,0.0,1367.475770491425,0.17642402066772955,3.625352193065645,3.8017762137333744,6.496712266578594,0.04640568269916123,0.7383080260303687,0.0,0.0,0.0,0.0,1367.475770491425,0.17642402066772955,3.625352193065645,3.8017762137333744,6.496712266578594,0.04640568269916123,0.7383080260303687,0.0,1367.475770491425,0.17642402066772955,3.625352193065645,3.8017762137333744,6.496712266578594,0.04640568269916123,0.7383080260303687,0.0,0.0,0.0,0.0
31,1306.328955859685,0.12510385802888774,3.755275115954183,3.8803789739830705,6.5432133643577854,0.03224011336719338,0.7041937816341287,0.000274765003615329,1306.328955859685,0.12510385802888774,3.755275115954183,3.8803789739830705,6.5432133643577854,0.03224011336719338,0.7041937816341287,0.000274765003615329,0.0,0.0,0.0,1306.328955859685,0.12510385802888774,3.755275115954183,3.8803789739830705,6.5432133643577854,0.03224011336719338,0.7041937816341287,0.000274765003615329,1306.328955859685,0.12510385802888774,3.755275115954183,3.8803789739830705,6.5432133643577854,0.03224011336719338,0.7041937816341287,0.000274765003615329,0.0,0.0,0.0,1306.328955859685,0.12510385802888774,3.755275115954183,3.8803789739830705,6.5432133643577854,0.03224011336719338,0.7041937816341287,0.000274765003615329,1306.328955859685,0.12510385802888774,3.755275115954183,3.8803789739830705,6.5432133643577854,0.03224011336719338,0.7041937816341287,0.000274765003615329,0.0,0.0,0.0
32,1278.7133527161066,0.15611162871755507,3.8329922955017333,3.9891039242192887,6.5927894289270235,0.039134510326929585,0.6895097713037567,0.00029653845597488827,1278.7133527161066,0.15611162871755507,3.8329922955017333,3.9891039242192887,6.5927894289270235,0.039134510326929585,0.6895097713037567,0.00029653845597488827,0.0,0.0,0.0,1278.7133527161066,0.15611162871755507,3.8329922955017333,3.9891039242192887,6.5927894289270235,0.039134510326929585,0.6895097713037567,0.00029653845597488827,1278.7133527161066,0.15611162871755507,3.8329922955017333,3.9891039242192887,6.5927894289270235,0.039134510326929585,0.6895097713037567,0.00029653845597488827,0.0,0.0,0.0,1278.7133527161066,0.15611162871755507,3.8329922955017333,3.9891039242192887,6.5927894289270235,0.039134510326929585,0.6895097713037567,0.00029653845597488827,1278.7133527161066,0.15611162871755507,3.8329922955017333,3.9891039242192887,6.5927894289270235,0.039134510326929585,0.6895097713037567,0.00029653845597488827,0.0,0.0,0.0
33,1266.456842901348,0.19427867978936186,3.9008515802928643,4.095130260082226,6.683421990297619,0.04744139195842355,0.683202986521585,0.00028215683579195636,1266.456842901348,0.19427867978936186,3.9008515802928643,4.095130260082226,6.683421990297619,0.04744139195842355,0.683202986521585,0.00028215683579195636,0.0,0.0,0.0,1266.456842901348,0.19427867978936186,3.9008515802928643,4.095130260082226,6.683421990297619,0.04744139195842355,0.683202986521585,0.00028215683579195636,1266.456842901348,0.19427867978936186,3.9008515802928643,4.095130260082226,6.683421990297619,0.04744139195842355,0.683202986521585,0.00028215683579195636,0.0,0.0,0.0,1266.456842901348,0.19427867978936186,3.9008515802928643,4.095130260082226,6.683421990297619,0.04744139195842355,0.683202986521585,0.00028215683579195636,1266.456842901348,0.19427867978936186,3.9008515802928643,4.095130260082226,6.683421990297619,0.04744139195842355,0.683202986521585,0.00028215683579195636,0.0,0.0,0.0
34,1255.9901259998926,0.2301601029590229,3.9586814441784295,4.188841547137452,6.822145733882531,0.05494600365495049,0.6782721338524554,0.0004124994572375563,1255.9901259998926,0.2301601029590229,3.9586814441784295,4.188841547137452,6.822145733882531,0.05494600365495049,0.6782721338524554,0.0004124994572375563,0.0,0.0,0.0,1255.9901259998926,0.2301601029590229,3.9586814441784295,4.188841547137452,6.822145733882531,0.05494600365495049,0.6782721338524554,0.0004124994572375563,1255.9901259998926,0.2301601029590229,3.9586814441784295,4.188841547137452,6.822145733882531,0.05494600365495049,0.6782721338524554,0.0004124994572375563,0.0,0.0,0.0,1255.9901259998926,0.2301601029590229,3.9586814441784295,4.188841547137452,6.822145733882531,0.05494600365495049,0.6782721338524554,0.0004124994572375563,1255.9901259998926,0.2301601029590229,3.9586814441784295,4.188841547137452,6.822145733882531,0.05494600365495049,0.6782721338524554,0.0004124994572375563,0.0,0.0,0.0
35,1252.1566636786267,0.2674682110323214,4.010815016956242,4.278283227988563,7.003672271562087,0.06251764943530204,0.6761990950226244,0.000448868778280543,1250.173493871606,0.24435501677643384,4.031339110791036,4.275694127567469,6.983148177727293,0.0571497888964879,0.6750841628959277,0.000448868778280543,-0.005367860538814141,-0.001114932126696777,0.0,1252.1566636786267,0.2674682110323214,4.010815016956242,4.278283227988563,7.003672271562087,0.06251764943530204,0.6761990950226244,0.000448868778280543,1252.1566636786267,0.2674682110323214,4.010815016956242,4.278283227988563,7.003672271562087,0.06251764943530204,0.6761990950226244,0.000448868778280543,0.0,0.0,0.0,1252.1566636786267,0.2674682110323214,4.010815016956242,4.278283227988563,7.003672271562087,0.06251764943530204,0.6761990950226244,0.000448868778280543,1252.1566636786267,0.2674682110323214,4.010815016956242,4.278283227988563,7.003672271562087,0.06251764943530204,0.6761990950226244,0.000448868778280543,0.0,0.0,0.0
36,1248.530347528521,0.30675224641566506,4.05670070436153,4.363452950777195,7.228932154720161,0.07030034467566058,0.6743443210708155,0.00044182728174818744,1245.7566628537777,0.2810539375320089,4.078351591541235,4.359405529073244,7.1841576938342895,0.06447070263540211,0.6727798179092154,0.00044182728174818744,-0.005829642040258473,-0.0015645031616001726,0.0,1248.530347528521,0.30675224641566506,4.05670070436153,4.363452950777195,7.228932154720161,0.07030034467566058,0.6743443210708155,0.00044182728174818744,1248.530347528521,0.30675224641566506,4.05670070436153,4.363452950777195,7.228932154720161,0.07030034467566058,0.6743443210708155,0.00044182728174818744,0.0,0.0,0.0,1248.530347528521,0.30675224641566506,4.05670070436153,4.363452950777195,7.228932154720161,0.07030034467566058,0.6743443210708155,0.00044182728174818744,1248.530347528521,0.30675224641566506,4.05670070436153,4.363452950777195,7.228932154720161,0.07030034467566058,0.6743443210708155,0.00044182728174818744,0.0,0.0,0.0
37,1249.2396234181927,0.34352179340572014,4.097678041592676,4.441199834998396,7.49854506977589,0.07734887106376834,0.6753887624817032,0.00047825393834871957,1246.1408487028739,0.31440121315041775,4.1215225430111575,4.435923756161575,7.4258571053931135,0.07087615352128382,0.6735771945334126,0.00047825393834871957,-0.0064727175424845185,-0.0018115679482906266,0.0,1249.2396234181927,0.34352179340572014,4.097678041592676,4.441199834998396,7.49854506977589,0.07734887106376834,0.6753887624817032,0.00047825393834871957,1249.2396234181927,0.34352179340572014,4.097678041592676,4.441199834998396,7.49854506977589,0.07734887106376834,0.6753887624817032,0.00047825393834871957,0.0,0.0,0.0,1249.2396234181927,0.34352179340572014,4.097678041592676,4.441199834998396,7.49854506977589,0.07734887106376834,0.6753887624817032,0.00047825393834871957,1249.2396234181927,0.34352179340572014,4.097678041592676,4.441199834998396,7.49854506977589,0.07734887106376834,0.6753887624817032,0.00047825393834871957,0.0,0.0,0.0
38,1257.2218339944488,0.3742804233171257,4.137903490844988,4.512183914162114,7.806118054950133,0.08294884039243053,0.6792860457023547,0.0006089780767892356,1253.8736306432231,0.3417401726426221,4.163965054151284,4.505705226793905,7.702055143972521,0.07584610076362937,0.6773431156478367,0.0006089780767892356,-0.007102739628801161,-0.001942930054518066,0.0,1257.2218339944488,0.3742804233171257,4.137903490844988,4.512183914162114,7.806118054950133,0.08294884039243053,0.6792860457023547,0.0006089780767892356,1257.2218339944488,0.3742804233171257,4.137903490844988,4.512183914162114,7.806118054950133,0.08294884039243053,0.6792860457023547,0.0006089780767892356,0.0,0.0,0.0,1257.2218339944488,0.3742804233171257,4.137903490844988,4.512183914162114,7.806118054950133,0.08294884039243053,0.6792860457023547,0.0006089780767892356,1257.2218339944488,0.3742804233171257,4.137903490844988,4.512183914162114,7.806118054950133,0.08294884039243053,0.6792860457023547,0.0006089780767892356,0.0,0.0,0.0
39,1257.000202007105,0.39717469135309713,4.170530321543737,4.567705012896834,8.153465504803238,0.08695278925230097,0.6795403766358123,0.0006601282534892493,1253.1601310987244,0.36037262915309787,4.199330725770407,4.559703354923505,8.014056143800975,0.07903422681301679,0.6773786379595508,0.0006601282534892493,-0.007918562439284182,-0.002161738676261571,0.0,1257.000202007105,0.39717469135309713,4.170530321543737,4.567705012896834,8.153465504803238,0.08695278925230097,0.6795403766358123,0.0006601282534892493,1257.000202007105,0.39717469135309713,4.170530321543737,4.567705012896834,8.153465504803238,0.08695278925230097,0.6795403766358123,0.0006601282534892493,0.0,0.0,0.0,1257.000202007105,0.39717469135309713,4.170530321543737,4.567705012896834,8.153465504803238,0.08695278925230097,0.6795403766358123,0.0006601282534892493,1257.000202007105,0.39717469135309713,4.170530321543737,4.567705012896834,8.153465504803238,0.08695278925230097,0.6795403766358123,0.0006601282534892493,0.0,0.0,0.0
