,alpha,below_sixty_savings,sra_at_ret,ret_age,working_hours,cv,sra_at_63,base_below_sixty_savings,base_ret_age,base_sra_at_ret,base_working_hours
0,,1.9806937845238954,67.0,66.225687320476,962.8874639244403,,67.0,2.1464734085059924,66.72375906302287,67.0,975.6862646312064
1,,2.081509040628114,68.0,66.87354474321624,975.0936830845162,,68.0,2.2310360001305907,67.35745569705546,68.0,986.9772622142475
2,,2.178718546613465,69.0,67.54749746935103,987.9214660963963,,69.0,2.31056105237156,68.01812090412106,69.0,998.9041548801241
3,,2.271970624335355,70.0,68.24031078092213,1000.9141698591991,,70.0,2.386669136900746,68.68535053665221,70.0,1010.4783520400122
