,sra_at_63,cf_below_sixty_savings,cf_ret_age,cf_sra_at_ret,cf_working_hours,base_below_sixty_savings,base_ret_age,base_sra_at_ret,base_working_hours,cv
0,67.0,,,,,,,,,
1,67.25,0.5880361088580668,65.30070808938478,67.24688869815775,922.6685462443812,0.5908436051718772,64.71398590915905,67.0,912.9649418951394,-0.0033258581950861912
2,67.5,0.5858378725668203,65.32955104551046,67.49158210332104,923.2274137547247,0.5908436051718772,64.71398590915905,67.0,912.9649418951394,-0.0034787871743648057
3,67.75,0.5836981414824898,65.35403822441431,67.73603575832306,923.5854640707805,0.5908436051718772,64.71398590915905,67.0,912.9649418951394,-0.003667333874765045
4,68.0,0.5812410649851565,65.37874945884099,67.98106716556373,923.97141946502,0.5908436051718772,64.71398590915905,67.0,912.9649418951394,-0.003817500730924132
5,68.25,0.579106636004116,65.98775303001459,68.22488736594961,934.4904158373171,0.5908436051718772,64.71398590915905,67.0,912.9649418951394,-0.007257149217839096
6,68.5,0.5770332105305364,66.00843304480652,68.46946601323829,934.6679701895026,0.5908436051718772,64.71398590915905,67.0,912.9649418951394,-0.007381404007883699
7,68.75,0.5748981181967192,66.02860974519446,68.71479660259276,934.7387365326421,0.5908436051718772,64.71398590915905,67.0,912.9649418951394,-0.00752952654938201
8,69.0,0.5727838056698378,66.04799897465475,68.9599314300362,934.8016997926782,0.5908436051718772,64.71398590915905,67.0,912.9649418951394,-0.007701423892444953
9,69.25,0.5710749188946389,66.65487366999375,69.20198800935533,944.9092645272599,0.5908436051718772,64.71398590915905,67.0,912.9649418951394,-0.010987502580828853
10,69.5,0.569174206485041,66.67107394308003,69.44641027336132,944.800217493078,0.5908436051718772,64.71398590915905,67.0,912.9649418951394,-0.011078542738371862
11,69.75,0.5673644804228913,66.68740264474862,69.69135485367713,944.8349315661992,0.5908436051718772,64.71398590915905,67.0,912.9649418951394,-0.011197428523520438
12,70.0,0.5656292370503707,66.7077347698856,69.93624467943602,944.8533971055225,0.5908436051718772,64.71398590915905,67.0,912.9649418951394,-0.011315645771088399
