6.687391406202763955e-02,6.429205844951965676e-02,6.183817117591164370e-02,5.951225224120358648e-02,5.731430164539545735e-02,5.524431938848731183e-02,5.330230547047909440e-02,5.148825989137086057e-02,4.980218265116254095e-02,4.824407374985419106e-02,4.681393318744583865e-02,4.551176096393738657e-02,4.433755707932889034e-02,4.329132153362033608e-02,4.237305432681180706e-02,4.158275545890316449e-02,4.092042492989447777e-02,4.038606273978576078e-02,3.997966888857704126e-02,3.970124337626820821e-02,3.955078620285934488e-02,3.952829736835047902e-02,3.963377687274152739e-02,3.986722471603251772e-02,4.022864089822345002e-02,4.071802541931440755e-02,4.133537827930525155e-02,4.208069947819606527e-02,4.295398901598682095e-02,4.395524689267760188e-02,4.508447310826826926e-02,4.634166766275887861e-02,4.772683055614945768e-02,4.923996178844006200e-02,5.088106135963052501e-02,5.265012926972098550e-02,5.454716551871138797e-02,5.657217010660173240e-02,5.872514303339201880e-02,6.100608429908230268e-02,6.341499390367255629e-02,6.595187184716272411e-02,6.861671812955283389e-02
3.821273371241228067e-02,3.592726592096971011e-02,3.374974762597407474e-02,3.168017882742537455e-02,2.971855952532361650e-02,2.786488971966875894e-02,2.611916941046087126e-02,2.448139859769993265e-02,2.295157728138588760e-02,2.152970546151880549e-02,2.021578313809867244e-02,1.900981031112546071e-02,1.791178698059919805e-02,1.692171314651984282e-02,1.603958880888745053e-02,1.526541396770199344e-02,1.459918862296344377e-02,1.404091277467188481e-02,1.359058642282720553e-02,1.324820956742947531e-02,1.301378220847873579e-02,1.288730434597487595e-02,1.286877597991800681e-02,1.295819711030801735e-02,1.315556773714496308e-02,1.346088786042889951e-02,1.387415748015971562e-02,1.439537659633746691e-02,1.502454520896220891e-02,1.576166331803385834e-02,1.660673092355241520e-02,1.755974802551796277e-02,1.862071462393041776e-02,1.978963071878983571e-02,2.106649631009616108e-02,2.245131139784942165e-02,2.394407598204964516e-02,2.554479006269677610e-02,2.725345363979089774e-02,2.907006671333189907e-02,3.099462928331980782e-02,3.302714134975476279e-02,3.516760291263654192e-02
