,sra_at_63,cf_below_sixty_savings,cf_ret_age,cf_sra_at_ret,cf_working_hours,base_below_sixty_savings,base_ret_age,base_sra_at_ret,base_working_hours
0,67,,,,,,,,
1,68,0.3489681321540509,65.42300455235205,68.0,1260.626887961891,0.35520001614272056,64.90003615328995,67.0,1244.5074833727763
2,69,0.3450897833535603,65.94295507406048,69.0,1277.1054715569153,0.35520001614272056,64.90003615328995,67.0,1244.5074833727763
3,70,0.3446841598040448,66.45069118736114,70.0,1291.8605314225658,0.35520001614272056,64.90003615328995,67.0,1244.5074833727763
