,sra_at_63,cf_below_sixty_savings,cf_ret_age,cf_sra_at_ret,cf_working_hours,base_below_sixty_savings,base_ret_age,base_sra_at_ret,base_working_hours
0,67,,,,,,,,
1,68,0.7015191086908446,64.86166783461807,68.0,594.2551189299179,0.6767216490172513,64.24512641673932,67.0,544.3081835221556
2,69,0.665514524927852,65.26540734487125,69.0,554.5846056485308,0.6767216490172513,64.24512641673932,67.0,544.3081835221556
3,70,0.6625307796420784,65.7545136557962,70.0,560.440684309996,0.6767216490172513,64.24512641673932,67.0,544.3081835221556
