,sra_at_63,cf_below_sixty_savings,cf_ret_age,cf_sra_at_ret,cf_working_hours,base_below_sixty_savings,base_ret_age,base_sra_at_ret,base_working_hours
0,67,,,,,,,,
1,68,-3421278186.787486,65.4076974443028,67.99421781096339,1260.3766410360536,0.3527928619313306,64.89848174478853,67.0,1243.9325408009965
2,69,0.34820259399102793,65.92839219046454,68.98815716996144,1276.9611601440317,0.3527928619313306,64.89848174478853,67.0,1243.9325408009965
3,70,0.34838385894516233,66.43697945585785,69.98152261089518,1292.4525965531484,0.3527928619313306,64.89848174478853,67.0,1243.9325408009965
